,venueID,venue_name,category_name,categoryID,address,postcode,latitude,longitude,price_tier
255,59582ed38e886a485c556261,Thai Mango,Thai Restaurant,4bf58dd8d48988d149941735,641 Dupont St (Christie)Toronto ON M6G 4B1Canada,M6G 4B1,43.671756,-79.4211,2.0
256,4bb7f33898c7ef3beaa13002,Annex Grill and Bar,Asian Restaurant,4bf58dd8d48988d142941735,262 Dupont St (Spadina)Toronto ON M5RCanada,M5R,43.67491340106575,-79.40670910550232,2.0
257,4afe0802f964a5203e2d22e3,Bua Thai,Thai Restaurant,4bf58dd8d48988d149941735,150 Avenue Rd. (at Davenport Rd.)Toronto ON M5R 2H8Canada,M5R 2H8,43.674808774790584,-79.39667636157816,2.0
258,59b8fe72a0215b4266a62f8e,Saigonlotus,Japanese Restaurant,4bf58dd8d48988d111941735,6 st Andrew streetToronto ON M5T 1K6Canada,M5T 1K6,43.68128069011653,-79.38240051269531,2.0
259,5ce9d459f2554e002cbd3941,Kibo Sushi House,Sushi Restaurant,4bf58dd8d48988d1d2941735,1415 Bloor Street West (Symington)Toronto ON M6P 4H6Canada,M6P 4H6,43.657216,-79.447712,2.0
260,5668bfa4498eede0b632cf59,COO Café Bread or Rice,Japanese Restaurant,4bf58dd8d48988d111941735,1049 Bloor St WToronto ON M6H 1M4Canada,M6H 1M4,43.660555,-79.431919,2.0
261,525b39ca498e5d8e8c489d58,Thai Room,Thai Restaurant,4bf58dd8d48988d149941735,810 Bloor St W (Ossington)Toronto ON M6G 1L9Canada,M6G 1L9,43.66263290519075,-79.42257743493886,2.0
262,53bd9f52498e6187cb7c185a,Chinese Dumpling House 中华饺子楼,Chinese Restaurant,4bf58dd8d48988d145941735,623 Bloor St WToronto ON M6G 1K8Canada,M6G 1K8,43.66451790083401,-79.41412828715735,1.0
263,4ad4c061f964a5208ff720e3,Real Thailand Restaurant,Thai Restaurant,4bf58dd8d48988d149941735,570 Bloor St. W (Honest Ed Alley)Toronto ON M6G 1K1Canada,M6G 1K1,43.66655676709821,-79.40465745192407,2.0
264,4eb5f35ff9f40c39c59c6e41,Bibab Express Sushi N Rolls,Asian Restaurant,4bf58dd8d48988d142941735,890 Yonge StreetToronto ON M1C 5H1Canada,M1C 5H1,43.67341131771216,-79.38784164830074,2.0
265,53af6343498e36e5285c6722,kobonobu,Japanese Restaurant,4bf58dd8d48988d111941735,Canada,,43.677203,-79.35888,2.0
266,4c99374b292a6dcb5f72c476,Osaka Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,1620 Bloor St. W. (Btwn Dorval & Indian Rd.)Toronto ONCanada,,43.655728420016516,-79.45559104750811,2.0
267,4adf9880f964a520f47b21e3,Mazz Sushi,Sushi Restaurant,4bf58dd8d48988d1d2941735,993 Bloor St W (Dovercourt)Toronto ON M6H 1M1‎Canada,M6H 1M1‎,43.66104944385259,-79.4298421488191,2.0
268,4ada53e5f964a520592121e3,Buk Chang Dong Soon Tofu,Korean Restaurant,4bf58dd8d48988d113941735,691 Bloor St. W. (at Clinton St.)Toronto ON M6G 1L3Canada,M6G 1L3,43.663841985166,-79.41709282188468,1.0
269,59f7bad335811b13a241e498,Gyubee,Japanese Restaurant,4bf58dd8d48988d111941735,355 Bloor St WToronto ON M5SCanada,M5S,43.66708824997601,-79.4005710246546,2.0
270,57f03361498e6431043a9608,Sabai Sabai,Thai Restaurant,4bf58dd8d48988d149941735,81 Bloor St EToronto ON M4W 1A9Canada,M4W 1A9,43.670647205466466,-79.38485656424602,2.0
271,4b50f565f964a5209b3a27e3,Nijo Japanese Restaurant,Japanese Restaurant,4bf58dd8d48988d111941735,345 Bloor St. E (at Huntley St.)Toronto ON M4W 3J6Canada,M4W 3J6,43.671848798792055,-79.37882430813714,2.0
272,4eab4a2e77c8fadde2c4667a,The Fish Store & Sandwiches,Asian Restaurant,4bf58dd8d48988d142941735,"657 College St (Little Italy, Bickford Park)Toronto ON M6G 1B7Canada",M6G 1B7,43.67217480954615,-79.37689434011017,2.0
273,4adcba0ef964a520232f21e3,Pho Nho,Vietnamese Restaurant,4bf58dd8d48988d14a941735,2060 Dundas Street W (Morrow Ave)Toronto ON M6R 1W9Canada,M6R 1W9,43.652054,-79.44766,2.0
274,4c0003d7f61ea593c529eb13,Pho Linh,Vietnamese Restaurant,4bf58dd8d48988d14a941735,1156 College St. (at Sheridan Ave.)Toronto ON M6H 1B6Canada,M6H 1B6,43.65228962903497,-79.43406146756601,2.0
275,598db9386bdee652633b694a,Skippa,Japanese Restaurant,4bf58dd8d48988d111941735,379 Harbord St.Toronto ON M6G 1H8Canada,M6G 1H8,43.65869770122747,-79.42278385162354,2.0
276,5362c366498e602fbe1db395,Yasu,Japanese Restaurant,4bf58dd8d48988d111941735,81 Harbord St.Toronto ON M5S 1G4Canada,M5S 1G4,43.66283719650635,-79.40321739973975,2.0
277,4b71ede3f964a520cd642de3,Kee's Fine Foods,Food Truck,4bf58dd8d48988d1cb941735,75 St. George St (at Harbord St)Toronto ON M5SCanada,M5S,43.66319065887404,-79.39808398885582,1.0
278,4c792e4981bca093af5efc14,Crown Princess Fine Dining 伯爵名宴,Chinese Restaurant,4bf58dd8d48988d145941735,1033 Bay St. (at Irwin Ave.)Toronto ON M5S 3A5Canada,M5S 3A5,43.66645492941117,-79.38769789187712,3.0
279,5966b520fc9e94307406dafe,Si Lom,Thai Restaurant,4bf58dd8d48988d149941735,Toronto ON M4Y 1C5Canada,M4Y 1C5,43.66501007731949,-79.38068288199048,2.0
280,5982128c9cadd914466c8bb7,Uncle Mikey's,Korean Restaurant,4bf58dd8d48988d113941735,1597 Dundas St WestToronto ONCanada,,43.64981738841562,-79.43489134311676,2.0
281,54557a55498ea36c77f66390,Sukho Thai,Thai Restaurant,4bf58dd8d48988d149941735,1442 Dundas Street West (at Gladstone Ave)Toronto ONCanada,,43.64964167678855,-79.43025432767807,2.0
282,4b074bb1f964a52077fb22e3,New Sky Restaurant 小沙田食家,Chinese Restaurant,4bf58dd8d48988d145941735,353 Spadina Ave.Toronto ON M5T 2G3Canada,M5T 2G3,43.65533674412141,-79.39889716243826,1.0
283,58e91d60e0adac258fcea481,GB Hand-Pulled Noodles,Asian Restaurant,4bf58dd8d48988d142941735,66 Edward Street (Bay Street)Toronto ON M5G 1C9Canada,M5G 1C9,43.65643422548463,-79.3837827356398,1.0
284,50e8b903e4b04fa56858ecfe,Zakkushi ざっ串,Japanese Restaurant,4bf58dd8d48988d111941735,193 Carlton St. (at Ontario St.)Toronto ON M5A 2K7Canada,M5A 2K7,43.663618353768534,-79.37067046949925,2.0
285,4b683ef1f964a520d66d2be3,Thai To Go,Thai Restaurant,4bf58dd8d48988d149941735,452 Gerrard Street East (btw River & Sumach)Toronto ONCanada,,43.663418,-79.36071,2.0
286,5792a2e4cd10f4e248ad94e2,Guu Izakaya,Japanese Restaurant,4bf58dd8d48988d111941735,1314 Queen Street WestToronto ON M6K 1L4Canada,M6K 1L4,43.641845549029775,-79.43108645308222,2.0
287,4adf9e24f964a5202b7c21e3,Cafe 668,Asian Restaurant,4bf58dd8d48988d142941735,885 Dundas WestToronto ONCanada,,43.6511022937768,-79.41165356427142,2.0
288,5480b4ad498e73897b755aac,Mean Bao,Asian Restaurant,4bf58dd8d48988d142941735,167 Bathurst St. (Queen St. W.)Toronto ONCanada,,43.64683531264126,-79.40377448223981,2.0
289,52a7ae41498eed3af4d0a3fa,Yueh Tung Chinese Restaurant,Chinese Restaurant,4bf58dd8d48988d145941735,126 Elizabeth St. (Dundas St.)Toronto ON M5G 1P5Canada,M5G 1P5,43.655281263429195,-79.3853365267765,1.0
290,4ada57aff964a520972121e3,Sukhothai,Thai Restaurant,4bf58dd8d48988d149941735,274 Parliament St (btwn Coatsworth St. & Shuter St.)Toronto ON M5A 2Z6Canada,M5A 2Z6,43.658444465539525,-79.36568085121628,2.0
291,4af0841ef964a520d7dc21e3,Thai Elephant Cafe,Thai Restaurant,4bf58dd8d48988d149941735,813 Queen St West (Niagara St)Toronto ON M6J 1G1Canada,M6J 1G1,43.6461451971556,-79.4091297083156,2.0
292,4ba90db8f964a5203f073ae3,Sweet Lulu,Asian Restaurant,4bf58dd8d48988d142941735,350 Bay St (at Temperance St)Toronto ONCanada,,43.65055650489936,-79.38117543224395,2.0
293,4b64d531f964a52090d32ae3,On The Rocks,Karaoke Bar,4bf58dd8d48988d120941735,169 Front Street East (at Sherbourne St)Toronto ONCanada,,43.65040844699981,-79.3683544809487,2.0
294,59cd8a18e179105e08f003c6,Sukhothai,Thai Restaurant,4bf58dd8d48988d149941735,490 Front Street EastToronto ON M5A 1H7Canada,M5A 1H7,43.653700903664294,-79.3544465359079,2.0
295,4ee03e9c722e103a0224aaab,Urban Thai,Asian Restaurant,4bf58dd8d48988d142941735,Toronto ONCanada,,43.638126373291016,-79.43673706054688,2.0
296,4ceea443b80da093a59e2800,Kotta Japanese Restaurant,Japanese Restaurant,4bf58dd8d48988d111941735,1226 King St W (at Dufferin)Toronto ONCanada,,43.63874998596859,-79.42835029903067,2.0
297,4aeb19d9f964a5205ebe21e3,Bamboo Buddha,Asian Restaurant,4bf58dd8d48988d142941735,752 King St W (Tecumseth St)Toronto ON M5V 1N3Canada,M5V 1N3,43.643435636313086,-79.40500936427628,1.0
298,5a2c772450a6f0229d83d923,Akira Back,Japanese Restaurant,4bf58dd8d48988d111941735,80 Blue Jays WayToronto ON M5V 2G3Canada,M5V 2G3,43.645375789305994,-79.39206284397356,3.0
299,50b7c53616485cd9efad60d5,Sukhothai,Thai Restaurant,4bf58dd8d48988d149941735,52 Wellington St. E. (at Church St)Toronto ON M5E 1C9Canada,M5E 1C9,43.64848710249909,-79.37454735245633,2.0
