,Unnamed: 0,id,name,location,categories,referralId,hasPerk,venuePage
40,121,4ae31ac7f964a520799021e3,East Restaurant Asian Street Flair,"{'address': '240 Queen Street West', 'crossStreet': 'Queen and John', 'lat': 43.64998452583986, 'lng': -79.39056268913188, 'labeledLatLngs': [{'label': 'display', 'lat': 43.64998452583986, 'lng': -79.39056268913188}], 'postalCode': 'M5v1z7', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['240 Queen Street West (Queen and John)', 'Toronto ON M5v1z7', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
41,123,582e3fa85e56b4259dc5f751,Lee Chen Asian Bistro,"{'address': '214 King St W', 'crossStreet': 'Simcoe St', 'lat': 43.64700977986747, 'lng': -79.38653557408938, 'labeledLatLngs': [{'label': 'display', 'lat': 43.64700977986747, 'lng': -79.38653557408938}], 'postalCode': 'M5H 3S6', 'cc': 'CA', 'neighborhood': 'Entertainment District, Toronto, ON', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['214 King St W (Simcoe St)', 'Toronto ON M5H 3S6', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
42,125,4e9480a0be7b8f72203ca661,ROM - Sir Christopher Ondaatje South Asian Gallery,"{'address': ""100 Queen's Park"", 'crossStreet': 'Bloor', 'lat': 43.666882, 'lng': -79.394639, 'labeledLatLngs': [{'label': 'display', 'lat': 43.666882, 'lng': -79.394639}], 'postalCode': 'M5S 2C6', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': [""100 Queen's Park (Bloor)"", 'Toronto ON M5S 2C6', 'Canada']}","[{'id': '4bf58dd8d48988d190941735', 'name': 'History Museum', 'pluralName': 'History Museums', 'shortName': 'History Museum', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/museum_history_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
43,128,4b62563df964a52004432ae3,Zyng Asian Grill,"{'address': '730 Yonge Street', 'lat': 43.66874459026651, 'lng': -79.38609486619072, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66874459026651, 'lng': -79.38609486619072}], 'postalCode': 'M4Y 2BY', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['730 Yonge Street', 'Toronto ON M4Y 2BY', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
44,129,4e41ccee091a52d41b692213,Cheng Yu Tung East Asian Library,"{'address': '130 St. George St.', 'crossStreet': 'Robarts 8th Floor', 'lat': 43.66465663282969, 'lng': -79.39899265766144, 'labeledLatLngs': [{'label': 'display', 'lat': 43.66465663282969, 'lng': -79.39899265766144}], 'postalCode': 'M5S 1A5', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['130 St. George St. (Robarts 8th Floor)', 'Toronto ON M5S 1A5', 'Canada']}","[{'id': '4bf58dd8d48988d1a7941735', 'name': 'College Library', 'pluralName': 'College Libraries', 'shortName': 'Library', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/library_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
45,131,4e9a28752c5b4d6405424a47,Lee Chen Asian Diner,"{'address': '832 Yonge St.', 'crossStreet': 'at Bloor St.', 'lat': 43.6712884023723, 'lng': -79.38737380901318, 'labeledLatLngs': [{'label': 'display', 'lat': 43.6712884023723, 'lng': -79.38737380901318}], 'postalCode': 'M4W 1J5', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['832 Yonge St. (at Bloor St.)', 'Toronto ON M4W 1J5', 'Canada']}","[{'id': '4bf58dd8d48988d108941735', 'name': 'Dumpling Restaurant', 'pluralName': 'Dumpling Restaurants', 'shortName': 'Dumplings', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/dumplings_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
46,134,4cd9d6db86846dcbeaadd386,Reel Asian Red Carpet,"{'lat': 43.665231, 'lng': -79.410751, 'labeledLatLngs': [{'label': 'display', 'lat': 43.665231, 'lng': -79.410751}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d17f941735', 'name': 'Movie Theater', 'pluralName': 'Movie Theaters', 'shortName': 'Movie Theater', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/arts_entertainment/movietheater_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
47,144,5b808648b9a5a8002c4f6085,Ot Xanh Asian Green Pepper,"{'lat': 43.682151, 'lng': -79.423798, 'labeledLatLngs': [{'label': 'display', 'lat': 43.682151, 'lng': -79.423798}], 'postalCode': 'M6C 1A9', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Toronto ON M6C 1A9', 'Canada']}","[{'id': '4bf58dd8d48988d14a941735', 'name': 'Vietnamese Restaurant', 'pluralName': 'Vietnamese Restaurants', 'shortName': 'Vietnamese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/vietnamese_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
48,145,53e40006498e6613be82b852,Bazara Asian Cuisine,"{'address': '118 Ossington', 'lat': 43.68482372077114, 'lng': -79.42362166985845, 'labeledLatLngs': [{'label': 'display', 'lat': 43.68482372077114, 'lng': -79.42362166985845}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['118 Ossington', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
49,148,4fff3dade4b03c9810038f96,Vanipha Asian Gourmet Catering,"{'crossStreet': 'Dupont', 'lat': 43.669497, 'lng': -79.439097, 'labeledLatLngs': [{'label': 'display', 'lat': 43.669497, 'lng': -79.439097}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Dupont', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d149941735', 'name': 'Thai Restaurant', 'pluralName': 'Thai Restaurants', 'shortName': 'Thai', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
50,149,4baa41f4f964a5204d583ae3,Asian Wok 'n' Roll,"{'address': '2919 Derry Rd. E', 'crossStreet': 'at Airport Rd.', 'lat': 43.70332601609809, 'lng': -79.64307407376991, 'labeledLatLngs': [{'label': 'display', 'lat': 43.70332601609809, 'lng': -79.64307407376991}], 'postalCode': 'L4T 1A6', 'cc': 'CA', 'city': 'Mississauga', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2919 Derry Rd. E (at Airport Rd.)', 'Mississauga ON L4T 1A6', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
51,157,5042a1ede4b02607d0f2eeab,FV Foods (Filipino Bakery & Asian Cuisine),"{'address': '280 Wilson Ave', 'crossStreet': 'Bathhurst St', 'lat': 43.73748741855667, 'lng': -79.43442072982069, 'labeledLatLngs': [{'label': 'display', 'lat': 43.73748741855667, 'lng': -79.43442072982069}], 'postalCode': 'M3H 1S8', 'cc': 'CA', 'city': 'North York', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['280 Wilson Ave (Bathhurst St)', 'North York ON M3H 1S8', 'Canada']}","[{'id': '4eb1bd1c3b7b55596b4a748f', 'name': 'Filipino Restaurant', 'pluralName': 'Filipino Restaurants', 'shortName': 'Filipino', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/filipino_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
52,174,4ffa24b4e4b083d14d7c2fbe,Pineapple King Asian Kitchen,"{'address': '1766 Eglinton Avenue', 'crossStreet': 'Dufferin Street', 'lat': 43.69563726944946, 'lng': -79.44928963861004, 'labeledLatLngs': [{'label': 'display', 'lat': 43.69563726944946, 'lng': -79.44928963861004}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1766 Eglinton Avenue (Dufferin Street)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,{'id': '35417073'}
53,176,522deb21abdf65cfbab6fdb3,Asian Health Spa,"{'address': '51 Beverley Hills', 'lat': 43.718047, 'lng': -79.513893, 'labeledLatLngs': [{'label': 'display', 'lat': 43.718047, 'lng': -79.513893}], 'postalCode': 'M5T 2R9', 'cc': 'CA', 'city': 'North York', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['51 Beverley Hills', 'North York ON M5T 2R9', 'Canada']}","[{'id': '4bf58dd8d48988d1ed941735', 'name': 'Spa', 'pluralName': 'Spas', 'shortName': 'Spa', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/spa_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
54,181,5239e9808bbd70cc8230a05c,Duckee Asian Food,"{'address': '525 Eglinton Avenue West', 'crossStreet': 'Eglinton Ave west at Avenue Rd', 'lat': 43.70326571547134, 'lng': -79.41458702087402, 'labeledLatLngs': [{'label': 'display', 'lat': 43.70326571547134, 'lng': -79.41458702087402}], 'postalCode': 'M5N 1B1', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['525 Eglinton Avenue West (Eglinton Ave west at Avenue Rd)', 'Toronto ON M5N 1B1', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
55,194,4ddeda0752b155583e0bf294,Asian Fast Food,"{'lat': 43.80186289795806, 'lng': -79.4925039899388, 'labeledLatLngs': [{'label': 'display', 'lat': 43.80186289795806, 'lng': -79.4925039899388}], 'cc': 'CA', 'city': 'Vaughan', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Vaughan ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
56,195,5373f5cd498e6b4ca04b2ef7,Asian Express,"{'address': '250 Wincott Dr Unit 3', 'crossStreet': 'Wincott Dr/Eglinton Ave W', 'lat': 43.67945746920416, 'lng': -79.54632995855519, 'labeledLatLngs': [{'label': 'display', 'lat': 43.67945746920416, 'lng': -79.54632995855519}], 'postalCode': 'M9R 2R5', 'cc': 'CA', 'city': 'Etobicoke', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['250 Wincott Dr Unit 3 (Wincott Dr/Eglinton Ave W)', 'Etobicoke ON M9R 2R5', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
57,198,4cf28de0e9425481dcd170c5,Asian Gourmet (Albion Mall),"{'address': '1530 Albion Road', 'crossStreet': 'Kipling Ave', 'lat': 43.742282, 'lng': -79.583552, 'labeledLatLngs': [{'label': 'display', 'lat': 43.742282, 'lng': -79.583552}], 'postalCode': 'M9V 1B4', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['1530 Albion Road (Kipling Ave)', 'Toronto ON M9V 1B4', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875901,False,
58,246,4f75f671e4b0b24b0c50ddb6,South Asian Women's Centre,"{'address': '800 Lansdowne Ave', 'crossStreet': 'Lansdowne & Dupont', 'lat': 43.665288, 'lng': -79.445727, 'labeledLatLngs': [{'label': 'display', 'lat': 43.665288, 'lng': -79.445727}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['800 Lansdowne Ave (Lansdowne & Dupont)', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d124941735', 'name': 'Office', 'pluralName': 'Offices', 'shortName': 'Office', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
59,253,5255fb3d498e052958cd5aad,MAI Bistro - Asian-Latin Tapas,"{'address': '4906 Dundas St. W.', 'lat': 43.64920012371433, 'lng': -79.52849031043444, 'labeledLatLngs': [{'label': 'display', 'lat': 43.64920012371433, 'lng': -79.52849031043444}], 'postalCode': 'M9A 1B5', 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['4906 Dundas St. W.', 'Toronto ON M9A 1B5', 'Canada']}","[{'id': '4bf58dd8d48988d1db931735', 'name': 'Tapas Restaurant', 'pluralName': 'Tapas Restaurants', 'shortName': 'Tapas', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/tapas_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
60,269,4b9d791df964a52013af36e3,Asian Buffet,"{'address': '161 Rexdale Blvd.', 'lat': 43.71100888025233, 'lng': -79.56866575690485, 'labeledLatLngs': [{'label': 'display', 'lat': 43.71100888025233, 'lng': -79.56866575690485}], 'cc': 'CA', 'city': 'Etobicoke', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['161 Rexdale Blvd.', 'Etobicoke ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
61,275,4fd6734ee4b0b31b85ca1878,My Scoop Asian Cuisine,"{'address': '320 Main St. N', 'crossStreet': 'at Vodden St.', 'lat': 43.693011177246795, 'lng': -79.76842403411865, 'labeledLatLngs': [{'label': 'display', 'lat': 43.693011177246795, 'lng': -79.76842403411865}], 'postalCode': 'L6V 4A3', 'cc': 'CA', 'city': 'Brampton', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['320 Main St. N (at Vodden St.)', 'Brampton ON L6V 4A3', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
62,281,58a89e1113af1c61179bd2a8,Asian Food Center,"{'lat': 43.740623, 'lng': -79.60437, 'labeledLatLngs': [{'label': 'display', 'lat': 43.740623, 'lng': -79.60437}], 'postalCode': 'M9V 3Y6', 'cc': 'CA', 'state': 'Ontario', 'country': 'Canada', 'formattedAddress': ['ON M9V 3Y6', 'Canada']}","[{'id': '4bf58dd8d48988d118951735', 'name': 'Grocery Store', 'pluralName': 'Grocery Stores', 'shortName': 'Grocery Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/food_grocery_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
63,286,56d8c795498e11eed62df733,Kaboodles Asian Fusion Canteen,"{'address': '2491 Lakeshore West', 'lat': 43.613365083853274, 'lng': -79.48956032579427, 'labeledLatLngs': [{'label': 'display', 'lat': 43.613365083853274, 'lng': -79.48956032579427}], 'cc': 'CA', 'city': 'Etobicoke', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['2491 Lakeshore West', 'Etobicoke ON', 'Canada']}","[{'id': '4bf58dd8d48988d1d1941735', 'name': 'Noodle House', 'pluralName': 'Noodle Houses', 'shortName': 'Noodles', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/ramen_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
64,297,4b9924aaf964a5205e6435e3,Golden Asian,"{'address': '123 - #7 Rexdale Blvd.', 'lat': 43.71124779631982, 'lng': -79.56596849779808, 'labeledLatLngs': [{'label': 'display', 'lat': 43.71124779631982, 'lng': -79.56596849779808}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['123 - #7 Rexdale Blvd.', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
65,298,54c2e503498e46243099a223,Asian Munchies,"{'lat': 43.77341886051, 'lng': -79.625816848129, 'labeledLatLngs': [{'label': 'display', 'lat': 43.77341886051, 'lng': -79.625816848129}], 'cc': 'CA', 'city': 'Vaughan', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Vaughan ON', 'Canada']}","[{'id': '52af3a7c3cf9994f4e043bed', 'name': 'Cantonese Restaurant', 'pluralName': 'Cantonese Restaurants', 'shortName': 'Cantonese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
66,325,4fbc28fae4b08c2bc7ded76f,Asian Village Restaurant,"{'lat': 43.868235, 'lng': -79.038408, 'labeledLatLngs': [{'label': 'display', 'lat': 43.868235, 'lng': -79.038408}], 'cc': 'CA', 'country': 'Canada', 'formattedAddress': ['Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
67,327,4cf92de87b44224b9263d305,Phoenix Pan Asian Cuisine,"{'address': '3730 Kingston Rd.', 'lat': 43.74613, 'lng': -79.209647, 'labeledLatLngs': [{'label': 'display', 'lat': 43.74613, 'lng': -79.209647}], 'cc': 'CA', 'city': 'Toronto', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['3730 Kingston Rd.', 'Toronto ON', 'Canada']}","[{'id': '4bf58dd8d48988d145941735', 'name': 'Chinese Restaurant', 'pluralName': 'Chinese Restaurants', 'shortName': 'Chinese', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
68,333,4dc31fcd1f6ef43b89db7644,Asian Delight,"{'lat': 43.857333, 'lng': -79.0066815, 'labeledLatLngs': [{'label': 'display', 'lat': 43.857333, 'lng': -79.0066815}], 'cc': 'CA', 'city': 'Ajax', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Ajax ON', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
69,335,5c38e4a7f00a70002cad48fd,South Asian Bakery,"{'lat': 43.907136, 'lng': -79.266664, 'labeledLatLngs': [{'label': 'display', 'lat': 43.907136, 'lng': -79.266664}], 'postalCode': 'L6E 0B7', 'cc': 'CA', 'city': 'Markham', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['Markham ON L6E 0B7', 'Canada']}","[{'id': '5413605de4b0ae91d18581a9', 'name': 'Sri Lankan Restaurant', 'pluralName': 'Sri Lankan Restaurants', 'shortName': 'Sri Lankan', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
70,339,53cff5c7498e69e1d894b018,Chef Danny Pan-Asian Cuisine,"{'address': '12-670 Highway 7 E', 'lat': 43.846453, 'lng': -79.379569, 'labeledLatLngs': [{'label': 'display', 'lat': 43.846453, 'lng': -79.379569}], 'postalCode': 'L4B 3P2', 'cc': 'CA', 'city': 'Richmond Hill', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['12-670 Highway 7 E', 'Richmond Hill ON L4B 3P2', 'Canada']}","[{'id': '4bf58dd8d48988d149941735', 'name': 'Thai Restaurant', 'pluralName': 'Thai Restaurants', 'shortName': 'Thai', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/thai_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
71,341,5f4f3a37fc9d580dd7e88e36,Purple Bubble Asian Cuisine,"{'address': '135 Harwood Ave N. Unit B202', 'lat': 43.86337530432825, 'lng': -79.02513027191162, 'labeledLatLngs': [{'label': 'display', 'lat': 43.86337530432825, 'lng': -79.02513027191162}], 'postalCode': 'L1Z 1E8', 'cc': 'CA', 'city': 'Ajax', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['135 Harwood Ave N. Unit B202', 'Ajax ON L1Z 1E8', 'Canada']}","[{'id': '4bf58dd8d48988d142941735', 'name': 'Asian Restaurant', 'pluralName': 'Asian Restaurants', 'shortName': 'Asian', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/asian_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,
72,344,5dec3983a5bc0c000b66b710,Sweetie Bear Asian Snack Centre,"{'address': '145 Kingston Rd E', 'lat': 43.8619713, 'lng': -79.0176217, 'labeledLatLngs': [{'label': 'display', 'lat': 43.8619713, 'lng': -79.0176217}], 'postalCode': 'L1S 7J4', 'cc': 'CA', 'city': 'Ajax', 'state': 'ON', 'country': 'Canada', 'formattedAddress': ['145 Kingston Rd E', 'Ajax ON L1S 7J4', 'Canada']}","[{'id': '4bf58dd8d48988d117951735', 'name': 'Candy Store', 'pluralName': 'Candy Stores', 'shortName': 'Candy Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/candystore_', 'suffix': '.png'}, 'primary': True}]",v-1603875902,False,{'id': '571306359'}
